source_sha,character_id,action_id,variant_id,sample_phase,tick_index,state_frame,hitbox_id,hitbox_active,center_x,center_y,radius,hitlag_remaining,contact_marker
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,1,2,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,2,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,3,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,4,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,5,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,6,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,7,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,8,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,9,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,10,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,11,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,12,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,13,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,14,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,15,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,16,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,17,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,18,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,19,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,20,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,21,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,22,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,23,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,24,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,25,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,26,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,27,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,28,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,29,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,30,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,31,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,32,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,33,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,34,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,35,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,36,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,37,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,38,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,39,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,40,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,41,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,42,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,43,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,44,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,45,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,46,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,47,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,48,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,49,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,50,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,51,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,52,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,53,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,54,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,55,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,56,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,57,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,58,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,59,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,60,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,61,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,62,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,63,4,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,64,5,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,65,6,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,66,7,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,67,8,clean,1,20.000,17.500,9.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,68,9,clean,1,20.000,17.500,9.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,69,10,clean,1,20.000,17.500,9.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,70,11,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,71,12,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,72,13,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,73,14,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,74,15,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,75,16,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,76,17,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,77,18,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,78,19,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,79,20,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,80,21,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,81,22,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,82,23,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,83,24,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,84,25,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,85,26,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,86,27,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,87,28,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,88,29,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,89,30,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,90,31,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,91,32,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,92,33,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,93,34,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,94,35,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,95,36,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,96,37,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,fsmash,charged_max,after_step,97,1,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,pre_step,0,8,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,0,1,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,1,2,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,2,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,3,4,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,4,5,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,5,6,clean,1,2.000,33.500,10.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,6,7,clean,1,2.000,33.500,10.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,7,8,clean,1,2.000,33.500,10.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,8,9,clean,1,2.000,33.500,10.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,9,10,late,1,2.000,33.500,10.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,10,11,late,1,2.000,33.500,10.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,11,12,late,1,2.000,33.500,10.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,12,13,late,1,2.000,33.500,10.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,13,14,late,1,2.000,33.500,10.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,14,15,late,1,2.000,33.500,10.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,15,16,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,16,17,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,17,18,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,18,19,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,19,20,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,20,21,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,21,22,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,22,23,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,23,24,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,24,25,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,25,26,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,26,27,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,27,28,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,28,29,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,29,30,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,30,31,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,31,32,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,32,33,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,33,34,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,34,35,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,35,36,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,36,37,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,37,38,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,usmash,cstick,after_step,38,1,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dsmash,cstick,pre_step,0,8,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dsmash,cstick,after_step,0,1,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dsmash,cstick,after_step,1,2,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dsmash,cstick,after_step,2,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dsmash,cstick,after_step,3,4,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dsmash,cstick,after_step,4,5,clean,1,18.000,11.500,9.000,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dsmash,cstick,after_step,5,6,clean,1,18.000,11.500,9.000,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dsmash,cstick,after_step,6,7,clean,1,18.000,11.500,9.000,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dsmash,cstick,after_step,7,8,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dsmash,cstick,after_step,8,9,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dsmash,cstick,after_step,9,10,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dsmash,cstick,after_step,10,11,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dsmash,cstick,after_step,11,12,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dsmash,cstick,after_step,12,13,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dsmash,cstick,after_step,13,14,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dsmash,cstick,after_step,14,15,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dsmash,cstick,after_step,15,16,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dsmash,cstick,after_step,16,17,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dsmash,cstick,after_step,17,18,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dsmash,cstick,after_step,18,19,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dsmash,cstick,after_step,19,20,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dsmash,cstick,after_step,20,21,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dsmash,cstick,after_step,21,22,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dsmash,cstick,after_step,22,23,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dsmash,cstick,after_step,23,24,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dsmash,cstick,after_step,24,25,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dsmash,cstick,after_step,25,26,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dsmash,cstick,after_step,26,27,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dsmash,cstick,after_step,27,28,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dsmash,cstick,after_step,28,29,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dsmash,cstick,after_step,29,30,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dsmash,cstick,after_step,30,31,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dsmash,cstick,after_step,31,32,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dsmash,cstick,after_step,32,33,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dsmash,cstick,after_step,33,34,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dsmash,cstick,after_step,34,1,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dash_attack,from_dash,after_step,3,4,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dash_attack,from_dash,after_step,4,1,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dash_attack,from_dash,after_step,5,2,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dash_attack,from_dash,after_step,6,3,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dash_attack,from_dash,after_step,7,4,clean,1,37.530,19.500,9.000,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dash_attack,from_dash,after_step,8,5,clean,1,40.425,19.500,9.000,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dash_attack,from_dash,after_step,9,6,clean,1,43.185,19.500,9.000,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dash_attack,from_dash,after_step,10,7,clean,1,45.810,19.500,9.000,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dash_attack,from_dash,after_step,11,8,late,1,48.300,19.500,9.000,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dash_attack,from_dash,after_step,12,9,late,1,50.655,19.500,9.000,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dash_attack,from_dash,after_step,13,10,late,1,52.875,19.500,9.000,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dash_attack,from_dash,after_step,14,11,late,1,54.960,19.500,9.000,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dash_attack,from_dash,after_step,15,12,late,1,56.910,19.500,9.000,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dash_attack,from_dash,after_step,16,13,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dash_attack,from_dash,after_step,17,14,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dash_attack,from_dash,after_step,18,15,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dash_attack,from_dash,after_step,19,16,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dash_attack,from_dash,after_step,20,17,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dash_attack,from_dash,after_step,21,18,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dash_attack,from_dash,after_step,22,19,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dash_attack,from_dash,after_step,23,20,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dash_attack,from_dash,after_step,24,21,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dash_attack,from_dash,after_step,25,22,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dash_attack,from_dash,after_step,26,23,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dash_attack,from_dash,after_step,27,24,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dash_attack,from_dash,after_step,28,25,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dash_attack,from_dash,after_step,29,26,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dash_attack,from_dash,after_step,30,27,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dash_attack,from_dash,after_step,31,28,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dash_attack,from_dash,after_step,32,29,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dash_attack,from_dash,after_step,33,30,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dash_attack,from_dash,after_step,34,31,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dash_attack,from_dash,after_step,35,32,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dash_attack,from_dash,after_step,36,33,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,dash_attack,from_dash,after_step,37,1,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,nair,fullhop,after_step,7,6,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,nair,fullhop,after_step,8,1,,0,,,,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,nair,fullhop,after_step,9,2,clean,1,11.000,60.300,9.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,nair,fullhop,after_step,10,3,clean,1,11.000,64.300,9.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,nair,fullhop,after_step,11,4,clean,1,11.000,68.000,9.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,nair,fullhop,after_step,12,5,clean,1,11.000,71.400,9.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,nair,fullhop,after_step,13,6,late,1,11.000,74.500,9.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,nair,fullhop,after_step,14,7,late,1,11.000,77.300,9.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,nair,fullhop,after_step,15,8,late,1,11.000,79.800,9.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,nair,fullhop,after_step,16,9,late,1,11.000,82.000,9.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,nair,fullhop,after_step,17,10,late,1,11.000,83.900,9.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,nair,fullhop,after_step,18,11,late,1,11.000,85.500,9.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,nair,fullhop,after_step,19,12,late,1,11.000,86.800,9.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,nair,fullhop,after_step,20,13,late,1,11.000,87.800,9.500,0,0
9cf312b0d76a11d9b79e6b4100f848d1878ed0b9,viper,nair,fullhop,after_step,21,14,late,1,11.000,88.500,9.500,0,0
